dteday,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,hum,windspeed,cnt
2012-09-03,1,9,15,1,1,0,1,26.78,70.0,15.0013,449
2012-09-03,1,9,16,1,1,0,1,26.78,70.0,15.0013,500
2012-09-03,1,9,17,1,1,0,1,26.78,70.0,8.9981,498
2012-09-03,1,9,18,1,1,0,1,26.78,66.0,11.0014,482
2012-09-03,1,9,19,1,1,0,1,25.84,74.0,12.998,374
2012-09-03,1,9,20,1,1,0,1,25.84,76.0,7.0015,261
2012-09-03,1,9,21,1,1,0,1,25.84,76.0,7.0015,184
2012-09-03,1,9,22,1,1,0,2,24.9,84.0,8.9981,121
2012-09-03,1,9,23,1,1,0,2,24.9,84.0,16.997899999999998,70
2012-09-04,1,9,0,0,2,1,2,24.9,84.0,16.997899999999998,29
2012-09-04,1,9,1,0,2,1,1,23.96,82.0,8.9981,24
2012-09-04,1,9,2,0,2,1,1,23.96,82.0,8.9981,5
2012-09-04,1,9,3,0,2,1,2,23.020000000000003,89.0,6.0032,10
2012-09-04,1,9,4,0,2,1,2,23.020000000000003,89.0,0.0,8
2012-09-04,1,9,5,0,2,1,2,23.020000000000003,89.0,0.0,38
2012-09-04,1,9,6,0,2,1,2,23.96,89.0,7.0015,172
2012-09-04,1,9,7,0,2,1,2,23.96,89.0,7.0015,493
2012-09-04,1,9,8,0,2,1,1,24.9,84.0,11.0014,632
2012-09-04,1,9,9,0,2,1,2,25.84,79.0,15.0013,323
2012-09-04,1,9,10,0,2,1,2,25.84,74.0,16.997899999999998,172
2012-09-04,1,9,11,0,2,1,2,26.78,70.0,19.0012,198
2012-09-04,1,9,12,0,2,1,1,27.72,70.0,19.0012,287
2012-09-04,1,9,13,0,2,1,1,29.6,55.00000000000001,30.0026,275
2012-09-04,1,9,14,0,2,1,1,29.6,55.00000000000001,27.9993,274
2012-09-04,1,9,15,0,2,1,1,29.6,59.0,31.0009,292
2012-09-04,1,9,16,0,2,1,1,27.72,70.0,27.9993,458
2012-09-04,1,9,17,0,2,1,1,27.72,70.0,23.9994,856
2012-09-04,1,9,18,0,2,1,1,27.72,75.0,15.0013,839
2012-09-04,1,9,19,0,2,1,1,27.72,70.0,15.0013,552
2012-09-04,1,9,20,0,2,1,1,26.78,70.0,16.997899999999998,385
2012-09-04,1,9,21,0,2,1,1,26.78,74.0,16.997899999999998,268
2012-09-04,1,9,22,0,2,1,1,26.78,70.0,19.0012,179
2012-09-04,1,9,23,0,2,1,1,25.84,74.0,19.9995,95
2012-09-05,1,9,0,0,3,1,1,25.84,74.0,16.997899999999998,37
2012-09-05,1,9,1,0,3,1,1,24.9,84.0,12.998,13
2012-09-05,1,9,2,0,3,1,1,24.9,84.0,12.998,9
2012-09-05,1,9,3,0,3,1,1,24.9,79.0,19.0012,4
2012-09-05,1,9,4,0,3,1,1,24.9,79.0,19.0012,5
2012-09-05,1,9,5,0,3,1,2,24.9,79.0,19.9995,40
2012-09-05,1,9,6,0,3,1,1,24.9,79.0,19.0012,210
2012-09-05,1,9,7,0,3,1,2,24.9,79.0,16.997899999999998,500
2012-09-05,1,9,8,0,3,1,1,25.84,74.0,12.998,725
2012-09-05,1,9,9,0,3,1,1,26.78,70.0,16.997899999999998,290
2012-09-05,1,9,10,0,3,1,2,27.72,70.0,11.0014,235
2012-09-05,1,9,11,0,3,1,2,28.660000000000004,62.0,11.0014,217
2012-09-05,1,9,12,0,3,1,1,28.660000000000004,70.0,7.0015,266
2012-09-05,1,9,13,0,3,1,1,29.6,63.0,11.0014,234
2012-09-05,1,9,14,0,3,1,1,30.54,56.00000000000001,7.0015,211
2012-09-05,1,9,15,0,3,1,1,28.660000000000004,70.0,12.998,245
2012-09-05,1,9,16,0,3,1,1,27.72,70.0,16.997899999999998,430
2012-09-05,1,9,17,0,3,1,1,27.72,66.0,16.997899999999998,863
2012-09-05,1,9,18,0,3,1,1,27.72,75.0,12.998,839
2012-09-05,1,9,19,0,3,1,1,26.78,70.0,11.0014,662
2012-09-05,1,9,20,0,3,1,1,25.84,84.0,11.0014,412
2012-09-05,1,9,21,0,3,1,1,25.84,79.0,0.0,296
2012-09-05,1,9,22,0,3,1,1,25.84,79.0,0.0,219
2012-09-05,1,9,23,0,3,1,1,24.9,84.0,6.0032,150
2012-09-06,1,9,0,0,4,1,2,24.9,84.0,6.0032,65
2012-09-06,1,9,1,0,4,1,2,24.9,84.0,0.0,18
2012-09-06,1,9,2,0,4,1,1,25.84,79.0,0.0,8
2012-09-06,1,9,3,0,4,1,1,24.9,84.0,7.0015,9
2012-09-06,1,9,4,0,4,1,2,24.9,84.0,6.0032,8
2012-09-06,1,9,5,0,4,1,2,24.9,84.0,12.998,38
2012-09-06,1,9,6,0,4,1,2,24.9,84.0,6.0032,200
2012-09-06,1,9,7,0,4,1,2,24.9,84.0,7.0015,482
2012-09-06,1,9,8,0,4,1,3,24.9,79.0,0.0,646
2012-09-06,1,9,9,0,4,1,3,23.020000000000003,94.0,8.9981,123
2012-09-06,1,9,10,0,4,1,3,23.020000000000003,94.0,8.9981,49
2012-09-06,1,9,11,0,4,1,3,24.9,84.0,11.0014,62
2012-09-06,1,9,12,0,4,1,2,25.84,79.0,15.0013,137
2012-09-06,1,9,13,0,4,1,2,25.84,79.0,7.0015,191
2012-09-06,1,9,14,0,4,1,1,26.78,74.0,6.0032,216
2012-09-06,1,9,15,0,4,1,1,26.78,66.0,12.998,270
2012-09-06,1,9,16,0,4,1,1,26.78,70.0,15.0013,416
2012-09-06,1,9,17,0,4,1,1,26.78,70.0,16.997899999999998,808
2012-09-06,1,9,18,0,4,1,1,25.84,70.0,16.997899999999998,835
2012-09-06,1,9,19,0,4,1,1,23.96,74.0,16.997899999999998,558
2012-09-06,1,9,20,0,4,1,1,23.020000000000003,78.0,15.0013,406
2012-09-06,1,9,21,0,4,1,1,22.08,89.0,11.0014,272
2012-09-06,1,9,22,0,4,1,1,22.08,89.0,11.0014,217
2012-09-06,1,9,23,0,4,1,1,22.08,89.0,11.0014,169
2012-09-07,1,9,0,0,5,1,1,22.08,89.0,8.9981,96
2012-09-07,1,9,1,0,5,1,1,21.14,88.0,7.0015,29
2012-09-07,1,9,2,0,5,1,1,21.14,83.0,6.0032,11
2012-09-07,1,9,3,0,5,1,1,21.14,83.0,6.0032,9
2012-09-07,1,9,4,0,5,1,1,21.14,88.0,0.0,8
2012-09-07,1,9,5,0,5,1,1,21.14,88.0,0.0,40
2012-09-07,1,9,6,0,5,1,1,21.14,88.0,7.0015,140
2012-09-07,1,9,7,0,5,1,1,22.08,89.0,7.0015,486
2012-09-07,1,9,8,0,5,1,1,23.020000000000003,83.0,7.0015,719
2012-09-07,1,9,9,0,5,1,1,24.9,79.0,8.9981,344
2012-09-07,1,9,10,0,5,1,1,25.84,74.0,8.9981,224
2012-09-07,1,9,11,0,5,1,1,27.72,62.0,8.9981,296
2012-09-07,1,9,12,0,5,1,1,28.660000000000004,59.0,11.0014,323
2012-09-07,1,9,13,0,5,1,1,29.6,59.0,16.997899999999998,354
2012-09-07,1,9,14,0,5,1,1,29.6,59.0,16.997899999999998,253
2012-09-07,1,9,15,0,5,1,1,29.6,55.00000000000001,16.997899999999998,331
2012-09-07,1,9,16,0,5,1,1,29.6,55.00000000000001,19.0012,470
2012-09-07,1,9,17,0,5,1,1,28.660000000000004,59.0,22.0028,772
2012-09-07,1,9,18,0,5,1,1,27.72,62.0,19.9995,792
2012-09-07,1,9,19,0,5,1,1,26.78,62.0,19.0012,568
2012-09-07,1,9,20,0,5,1,1,25.84,66.0,15.0013,391
2012-09-07,1,9,21,0,5,1,1,24.9,74.0,11.0014,301
2012-09-07,1,9,22,0,5,1,1,24.9,74.0,15.0013,299
2012-09-07,1,9,23,0,5,1,1,23.020000000000003,89.0,16.997899999999998,248
2012-09-08,1,9,0,0,6,0,1,23.020000000000003,89.0,16.997899999999998,150
2012-09-08,1,9,1,0,6,0,2,23.020000000000003,89.0,19.0012,117
2012-09-08,1,9,2,0,6,0,1,23.020000000000003,89.0,22.0028,77
2012-09-08,1,9,3,0,6,0,2,23.020000000000003,89.0,15.0013,43
2012-09-08,1,9,4,0,6,0,2,23.020000000000003,94.0,15.0013,11
2012-09-08,1,9,5,0,6,0,2,23.020000000000003,94.0,16.997899999999998,15
2012-09-08,1,9,6,0,6,0,2,23.020000000000003,89.0,19.0012,34
2012-09-08,1,9,7,0,6,0,1,23.020000000000003,89.0,19.0012,82
2012-09-08,1,9,8,0,6,0,1,24.9,79.0,22.0028,230
2012-09-08,1,9,9,0,6,0,1,24.9,74.0,26.0027,348
2012-09-08,1,9,10,0,6,0,1,26.78,70.0,26.0027,422
2012-09-08,1,9,11,0,6,0,1,27.72,62.0,30.0026,578
2012-09-08,1,9,12,0,6,0,1,29.6,55.00000000000001,32.9975,694
2012-09-08,1,9,13,0,6,0,1,30.54,52.0,35.0008,668
2012-09-08,1,9,14,0,6,0,1,30.54,52.0,30.0026,626
2012-09-08,1,9,15,0,6,0,3,18.320000000000004,88.0,16.997899999999998,512
2012-09-08,1,9,16,0,6,0,3,18.320000000000004,88.0,12.998,114
2012-09-08,1,9,17,0,6,0,3,19.26,83.0,12.998,171
2012-09-08,1,9,18,0,6,0,3,19.26,83.0,8.9981,167
2012-09-08,1,9,19,0,6,0,3,19.26,88.0,7.0015,215
2012-09-08,1,9,20,0,6,0,2,19.26,88.0,6.0032,194
2012-09-08,1,9,21,0,6,0,2,20.2,83.0,11.0014,181
2012-09-08,1,9,22,0,6,0,2,19.26,78.0,19.9995,194
2012-09-08,1,9,23,0,6,0,2,19.26,73.0,11.0014,133
2012-09-09,1,9,0,0,0,0,2,18.320000000000004,73.0,12.998,124
2012-09-09,1,9,1,0,0,0,1,18.320000000000004,73.0,15.0013,124
2012-09-09,1,9,2,0,0,0,1,17.380000000000006,77.0,19.0012,96
2012-09-09,1,9,3,0,0,0,1,17.380000000000006,73.0,15.0013,46
2012-09-09,1,9,4,0,0,0,1,16.44,77.0,16.997899999999998,28
2012-09-09,1,9,5,0,0,0,1,16.44,77.0,12.998,55
2012-09-09,1,9,6,0,0,0,1,16.44,77.0,12.998,35
2012-09-09,1,9,7,0,0,0,1,17.380000000000006,73.0,11.0014,70
2012-09-09,1,9,8,0,0,0,1,19.26,68.0,15.0013,170
2012-09-09,1,9,9,0,0,0,1,21.14,61.0,16.997899999999998,299
2012-09-09,1,9,10,0,0,0,1,22.08,56.99999999999999,19.9995,495
2012-09-09,1,9,11,0,0,0,1,23.020000000000003,47.0,16.997899999999998,585
2012-09-09,1,9,12,0,0,0,1,23.020000000000003,47.0,0.0,757
2012-09-09,1,9,13,0,0,0,1,23.96,39.0,0.0,729
2012-09-09,1,9,14,0,0,0,1,25.84,30.0,19.0012,647
2012-09-09,1,9,15,0,0,0,1,25.84,32.0,16.997899999999998,696
2012-09-09,1,9,16,0,0,0,1,23.96,36.0,19.0012,701
2012-09-09,1,9,17,0,0,0,1,24.9,37.0,16.997899999999998,671
2012-09-09,1,9,18,0,0,0,1,23.020000000000003,36.0,16.997899999999998,560
2012-09-09,1,9,19,0,0,0,1,23.020000000000003,36.0,16.997899999999998,496
2012-09-09,1,9,20,0,0,0,1,21.14,41.0,19.0012,356
2012-09-09,1,9,21,0,0,0,1,20.2,46.0,15.0013,206
2012-09-09,1,9,22,0,0,0,1,19.26,49.0,16.997899999999998,189
2012-09-09,1,9,23,0,0,0,1,18.320000000000004,52.0,19.0012,92
2012-09-10,1,9,0,0,1,1,1,18.320000000000004,52.0,19.0012,41
2012-09-10,1,9,1,0,1,1,1,17.380000000000006,60.0,12.998,18
2012-09-10,1,9,2,0,1,1,1,17.380000000000006,60.0,23.9994,17
2012-09-10,1,9,3,0,1,1,1,16.44,68.0,19.0012,12
2012-09-10,1,9,4,0,1,1,1,16.44,68.0,19.0012,5
2012-09-10,1,9,5,0,1,1,1,15.5,72.0,16.997899999999998,40
2012-09-10,1,9,6,0,1,1,1,15.5,72.0,8.9981,180
2012-09-10,1,9,7,0,1,1,1,16.44,68.0,15.0013,447
2012-09-10,1,9,8,0,1,1,1,18.320000000000004,60.0,19.0012,730
2012-09-10,1,9,9,0,1,1,1,20.2,53.0,19.9995,361
2012-09-10,1,9,10,0,1,1,1,21.14,50.0,19.0012,210
2012-09-10,1,9,11,0,1,1,1,21.14,43.0,19.9995,236
2012-09-10,1,9,12,0,1,1,1,22.08,44.0,26.0027,332
2012-09-10,1,9,13,0,1,1,1,22.08,38.0,15.0013,323
2012-09-10,1,9,14,0,1,1,1,23.020000000000003,36.0,19.0012,340
2012-09-10,1,9,15,0,1,1,1,23.020000000000003,31.0,26.0027,346
2012-09-10,1,9,16,0,1,1,1,23.020000000000003,34.0,22.0028,488
2012-09-10,1,9,17,0,1,1,1,23.020000000000003,34.0,22.0028,871
2012-09-10,1,9,18,0,1,1,1,21.14,35.0,19.9995,968
2012-09-10,1,9,19,0,1,1,1,21.14,38.0,19.9995,633
2012-09-10,1,9,20,0,1,1,1,20.2,40.0,12.998,390
2012-09-10,1,9,21,0,1,1,1,18.320000000000004,49.0,11.0014,285
2012-09-10,1,9,22,0,1,1,1,17.380000000000006,52.0,8.9981,159
2012-09-10,1,9,23,0,1,1,1,17.380000000000006,52.0,0.0,93
2012-09-11,1,9,0,0,2,1,1,16.44,59.0,7.0015,32
2012-09-11,1,9,1,0,2,1,1,15.5,63.0,0.0,10
2012-09-11,1,9,2,0,2,1,1,14.56,77.0,11.0014,6
2012-09-11,1,9,3,0,2,1,1,14.56,67.0,8.9981,8
2012-09-11,1,9,4,0,2,1,1,14.56,72.0,7.0015,9
2012-09-11,1,9,5,0,2,1,1,13.62,72.0,6.0032,44
2012-09-11,1,9,6,0,2,1,1,13.62,77.0,7.0015,211
2012-09-11,1,9,7,0,2,1,1,15.5,72.0,7.0015,596
2012-09-11,1,9,8,0,2,1,1,17.380000000000006,68.0,6.0032,750
2012-09-11,1,9,9,0,2,1,1,20.2,49.0,0.0,358
2012-09-11,1,9,10,0,2,1,1,21.14,38.0,0.0,196
2012-09-11,1,9,11,0,2,1,1,22.08,33.0,6.0032,247
2012-09-11,1,9,12,0,2,1,1,22.08,33.0,0.0,316
2012-09-11,1,9,13,0,2,1,1,23.020000000000003,29.0,6.0032,328
2012-09-11,1,9,14,0,2,1,1,23.96,30.0,6.0032,255
2012-09-11,1,9,15,0,2,1,1,24.9,28.000000000000004,7.0015,326
2012-09-11,1,9,16,0,2,1,1,24.9,28.000000000000004,8.9981,536
2012-09-11,1,9,17,0,2,1,1,24.9,28.000000000000004,0.0,970
2012-09-11,1,9,18,0,2,1,1,22.08,36.0,11.0014,877
2012-09-11,1,9,19,0,2,1,1,21.14,41.0,12.998,596
2012-09-11,1,9,20,0,2,1,1,19.26,56.00000000000001,8.9981,461
2012-09-11,1,9,21,0,2,1,1,18.320000000000004,60.0,7.0015,310
2012-09-11,1,9,22,0,2,1,1,18.320000000000004,64.0,7.0015,216
2012-09-11,1,9,23,0,2,1,1,17.380000000000006,68.0,7.0015,109
2012-09-12,1,9,0,0,3,1,1,16.44,72.0,7.0015,49
2012-09-12,1,9,1,0,3,1,1,16.44,72.0,7.0015,21
2012-09-12,1,9,2,0,3,1,1,16.44,72.0,6.0032,11
2012-09-12,1,9,3,0,3,1,1,15.5,77.0,6.0032,7
2012-09-12,1,9,4,0,3,1,1,15.5,72.0,6.0032,5
2012-09-12,1,9,5,0,3,1,1,15.5,72.0,6.0032,48
2012-09-12,1,9,6,0,3,1,1,15.5,72.0,6.0032,205
2012-09-12,1,9,7,0,3,1,1,16.44,72.0,0.0,557
2012-09-12,1,9,8,0,3,1,1,18.320000000000004,64.0,7.0015,770
2012-09-12,1,9,9,0,3,1,1,20.2,64.0,8.9981,328
2012-09-12,1,9,10,0,3,1,1,21.14,61.0,8.9981,205
2012-09-12,1,9,11,0,3,1,1,23.020000000000003,50.0,12.998,232
2012-09-12,1,9,12,0,3,1,1,23.96,36.0,8.9981,352
2012-09-12,1,9,13,0,3,1,1,24.9,34.0,8.9981,323
2012-09-12,1,9,14,0,3,1,1,24.9,37.0,11.0014,278
2012-09-12,1,9,15,0,3,1,1,25.84,37.0,8.9981,318
2012-09-12,1,9,16,0,3,1,1,25.84,37.0,11.0014,509
2012-09-12,1,9,17,0,3,1,1,24.9,41.0,19.9995,925
2012-09-12,1,9,18,0,3,1,1,23.020000000000003,44.0,16.997899999999998,977
2012-09-12,1,9,19,0,3,1,1,22.08,50.0,12.998,635
2012-09-12,1,9,20,0,3,1,1,21.14,56.99999999999999,8.9981,470
2012-09-12,1,9,21,0,3,1,1,20.2,60.0,8.9981,306
2012-09-12,1,9,22,0,3,1,1,18.320000000000004,64.0,6.0032,212
2012-09-12,1,9,23,0,3,1,1,18.320000000000004,68.0,7.0015,127
2012-09-13,1,9,0,0,4,1,1,18.320000000000004,73.0,6.0032,57
2012-09-13,1,9,1,0,4,1,1,17.380000000000006,77.0,6.0032,28
2012-09-13,1,9,2,0,4,1,1,17.380000000000006,77.0,0.0,9
2012-09-13,1,9,3,0,4,1,1,16.44,83.0,0.0,11
2012-09-13,1,9,4,0,4,1,1,16.44,83.0,0.0,6
2012-09-13,1,9,5,0,4,1,1,16.44,83.0,0.0,57
2012-09-13,1,9,6,0,4,1,1,15.5,82.0,0.0,195
2012-09-13,1,9,7,0,4,1,1,17.380000000000006,77.0,0.0,571
2012-09-13,1,9,8,0,4,1,1,18.320000000000004,73.0,0.0,758
2012-09-13,1,9,9,0,4,1,1,20.2,64.0,6.0032,338
2012-09-13,1,9,10,0,4,1,1,22.08,61.0,6.0032,212
2012-09-13,1,9,11,0,4,1,1,23.020000000000003,50.0,11.0014,254
2012-09-13,1,9,12,0,4,1,1,23.96,44.0,7.0015,297
2012-09-13,1,9,13,0,4,1,1,24.9,42.0,0.0,283
2012-09-13,1,9,14,0,4,1,1,25.84,39.0,8.9981,274
2012-09-13,1,9,15,0,4,1,1,25.84,42.0,7.0015,352
2012-09-13,1,9,16,0,4,1,1,25.84,39.0,6.0032,491
2012-09-13,1,9,17,0,4,1,1,25.84,42.0,12.998,884
2012-09-13,1,9,18,0,4,1,1,23.96,56.99999999999999,16.997899999999998,852
2012-09-13,1,9,19,0,4,1,1,22.08,65.0,8.9981,674
2012-09-13,1,9,20,0,4,1,1,21.14,69.0,7.0015,463
2012-09-13,1,9,21,0,4,1,1,21.14,65.0,7.0015,317
2012-09-13,1,9,22,0,4,1,1,20.2,69.0,8.9981,251
2012-09-13,1,9,23,0,4,1,1,19.26,73.0,7.0015,170
2012-09-14,1,9,0,0,5,1,1,18.320000000000004,73.0,6.0032,87
2012-09-14,1,9,1,0,5,1,1,18.320000000000004,73.0,6.0032,41
2012-09-14,1,9,2,0,5,1,1,18.320000000000004,73.0,0.0,30
2012-09-14,1,9,3,0,5,1,1,17.380000000000006,77.0,0.0,14
2012-09-14,1,9,4,0,5,1,1,17.380000000000006,77.0,0.0,12
2012-09-14,1,9,5,0,5,1,1,17.380000000000006,83.0,0.0,41
2012-09-14,1,9,6,0,5,1,1,17.380000000000006,88.0,0.0,152
2012-09-14,1,9,7,0,5,1,2,18.320000000000004,88.0,0.0,454
2012-09-14,1,9,8,0,5,1,2,20.2,78.0,11.0014,766
2012-09-14,1,9,9,0,5,1,2,21.14,78.0,11.0014,347
2012-09-14,1,9,10,0,5,1,2,23.96,65.0,0.0,246
2012-09-14,1,9,11,0,5,1,2,23.96,61.0,7.0015,280
2012-09-14,1,9,12,0,5,1,2,24.9,54.0,12.998,409
2012-09-14,1,9,13,0,5,1,2,24.9,54.0,12.998,408
2012-09-14,1,9,14,0,5,1,2,25.84,45.0,11.0014,371
2012-09-14,1,9,15,0,5,1,2,25.84,48.0,8.9981,367
2012-09-14,1,9,16,0,5,1,2,25.84,51.0,0.0,563
2012-09-14,1,9,17,0,5,1,1,25.84,51.0,12.998,894
2012-09-14,1,9,18,0,5,1,1,25.84,45.0,15.0013,808
2012-09-14,1,9,19,0,5,1,1,23.96,56.99999999999999,11.0014,579
2012-09-14,1,9,20,0,5,1,1,23.020000000000003,61.0,7.0015,404
2012-09-14,1,9,21,0,5,1,1,22.08,73.0,15.0013,312
2012-09-14,1,9,22,0,5,1,1,21.14,83.0,12.998,229
2012-09-14,1,9,23,0,5,1,1,21.14,78.0,6.0032,195
2012-09-15,1,9,0,0,6,0,1,20.2,83.0,7.0015,207
2012-09-15,1,9,1,0,6,0,1,20.2,73.0,0.0,109
2012-09-15,1,9,2,0,6,0,1,19.26,78.0,7.0015,93
2012-09-15,1,9,3,0,6,0,1,20.2,73.0,16.997899999999998,37
2012-09-15,1,9,4,0,6,0,2,20.2,69.0,23.9994,6
2012-09-15,1,9,5,0,6,0,1,19.26,60.0,35.0008,16
2012-09-15,1,9,6,0,6,0,1,17.380000000000006,49.0,27.9993,33
2012-09-15,1,9,7,0,6,0,1,17.380000000000006,52.0,19.0012,73
2012-09-15,1,9,8,0,6,0,1,18.320000000000004,49.0,27.9993,212
2012-09-15,1,9,9,0,6,0,1,20.2,43.0,27.9993,342
2012-09-15,1,9,10,0,6,0,1,21.14,41.0,26.0027,442
2012-09-15,1,9,11,0,6,0,1,22.08,38.0,26.0027,627
2012-09-15,1,9,12,0,6,0,1,23.020000000000003,36.0,23.9994,706
2012-09-15,1,9,13,0,6,0,1,23.96,36.0,12.998,704
2012-09-15,1,9,14,0,6,0,1,23.96,34.0,22.0028,715
2012-09-15,1,9,15,0,6,0,2,23.96,34.0,19.0012,654
2012-09-15,1,9,16,0,6,0,2,23.020000000000003,36.0,15.0013,783
2012-09-15,1,9,17,0,6,0,2,23.020000000000003,36.0,16.997899999999998,729
2012-09-15,1,9,18,0,6,0,2,22.08,36.0,19.0012,614
2012-09-15,1,9,19,0,6,0,1,21.14,41.0,11.0014,478
2012-09-15,1,9,20,0,6,0,1,20.2,43.0,6.0032,330
2012-09-15,1,9,21,0,6,0,1,18.320000000000004,52.0,7.0015,296
2012-09-15,1,9,22,0,6,0,1,18.320000000000004,52.0,0.0,279
2012-09-15,1,9,23,0,6,0,1,17.380000000000006,60.0,0.0,229
2012-09-16,1,9,0,0,0,0,1,17.380000000000006,64.0,0.0,151
2012-09-16,1,9,1,0,0,0,1,17.380000000000006,64.0,0.0,117
2012-09-16,1,9,2,0,0,0,1,16.44,63.0,0.0,89
2012-09-16,1,9,3,0,0,0,1,15.5,68.0,0.0,48
2012-09-16,1,9,4,0,0,0,1,15.5,72.0,0.0,8
2012-09-16,1,9,5,0,0,0,1,15.5,72.0,0.0,13
2012-09-16,1,9,6,0,0,0,1,15.5,72.0,0.0,35
2012-09-16,1,9,7,0,0,0,1,15.5,77.0,7.0015,71
2012-09-16,1,9,8,0,0,0,1,17.380000000000006,64.0,11.0014,128
2012-09-16,1,9,9,0,0,0,1,19.26,60.0,8.9981,296
2012-09-16,1,9,10,0,0,0,1,21.14,50.0,7.0015,490
2012-09-16,1,9,11,0,0,0,1,22.08,47.0,11.0014,559
2012-09-16,1,9,12,0,0,0,1,23.020000000000003,44.0,11.0014,656
2012-09-16,1,9,13,0,0,0,1,22.08,41.0,11.0014,694
2012-09-16,1,9,14,0,0,0,1,23.020000000000003,39.0,8.9981,635
2012-09-16,1,9,15,0,0,0,1,22.08,41.0,11.0014,557
2012-09-16,1,9,16,0,0,0,1,22.08,44.0,11.0014,596
2012-09-16,1,9,17,0,0,0,1,23.020000000000003,41.0,0.0,570
2012-09-16,1,9,18,0,0,0,1,21.14,50.0,11.0014,481
2012-09-16,1,9,19,0,0,0,1,21.14,50.0,8.9981,403
2012-09-16,1,9,20,0,0,0,1,20.2,53.0,7.0015,324
2012-09-16,1,9,21,0,0,0,1,20.2,56.00000000000001,7.0015,191
2012-09-16,1,9,22,0,0,0,1,18.320000000000004,68.0,6.0032,127
2012-09-16,1,9,23,0,0,0,1,17.380000000000006,68.0,7.0015,94
2012-09-17,1,9,0,0,1,1,1,17.380000000000006,68.0,11.0014,45
2012-09-17,1,9,1,0,1,1,1,16.44,72.0,6.0032,21
2012-09-17,1,9,2,0,1,1,1,16.44,72.0,0.0,13
2012-09-17,1,9,3,0,1,1,1,15.5,77.0,6.0032,7
2012-09-17,1,9,4,0,1,1,1,15.5,77.0,0.0,11
2012-09-17,1,9,5,0,1,1,1,14.56,82.0,6.0032,45
2012-09-17,1,9,6,0,1,1,1,14.56,82.0,0.0,164
2012-09-17,1,9,7,0,1,1,1,16.44,77.0,0.0,492
2012-09-17,1,9,8,0,1,1,1,17.380000000000006,77.0,6.0032,683
2012-09-17,1,9,9,0,1,1,1,19.26,68.0,8.9981,299
2012-09-17,1,9,10,0,1,1,2,21.14,65.0,12.998,202
2012-09-17,1,9,11,0,1,1,2,21.14,69.0,15.0013,252
2012-09-17,1,9,12,0,1,1,2,21.14,69.0,12.998,295
2012-09-17,1,9,13,0,1,1,1,22.08,65.0,16.997899999999998,343
2012-09-17,1,9,14,0,1,1,2,22.08,65.0,16.997899999999998,332
2012-09-17,1,9,15,0,1,1,2,22.08,65.0,16.997899999999998,338
2012-09-17,1,9,16,0,1,1,2,22.08,69.0,16.997899999999998,453
2012-09-17,1,9,17,0,1,1,2,22.08,65.0,15.0013,842
2012-09-17,1,9,18,0,1,1,2,21.14,73.0,11.0014,774
2012-09-17,1,9,19,0,1,1,2,21.14,73.0,7.0015,486
2012-09-17,1,9,20,0,1,1,2,21.14,73.0,8.9981,340
2012-09-17,1,9,21,0,1,1,3,21.14,83.0,15.0013,233
2012-09-17,1,9,22,0,1,1,3,21.14,83.0,16.997899999999998,129
2012-09-17,1,9,23,0,1,1,3,20.2,94.0,16.997899999999998,70
2012-09-18,1,9,0,0,2,1,3,20.2,94.0,16.997899999999998,13
2012-09-18,1,9,1,0,2,1,3,20.2,94.0,12.998,5
2012-09-18,1,9,2,0,2,1,3,20.2,94.0,12.998,4
2012-09-18,1,9,3,0,2,1,2,21.14,94.0,19.0012,6
2012-09-18,1,9,4,0,2,1,2,21.14,94.0,23.9994,7
2012-09-18,1,9,5,0,2,1,2,22.08,89.0,22.0028,48
2012-09-18,1,9,6,0,2,1,2,22.08,89.0,22.0028,167
2012-09-18,1,9,7,0,2,1,2,22.08,89.0,30.0026,356
2012-09-18,1,9,8,0,2,1,2,23.020000000000003,83.0,36.9974,672
2012-09-18,1,9,9,0,2,1,2,23.020000000000003,83.0,39.0007,293
2012-09-18,1,9,10,0,2,1,3,23.96,79.0,43.00060000000001,160
2012-09-18,1,9,11,0,2,1,2,23.96,79.0,43.00060000000001,151
2012-09-18,1,9,12,0,2,1,3,23.96,83.0,30.0026,88
2012-09-18,1,9,13,0,2,1,2,24.9,74.0,39.0007,114
2012-09-18,1,9,14,0,2,1,3,20.2,94.0,31.0009,143
2012-09-18,1,9,15,0,2,1,3,20.2,88.0,16.997899999999998,36
2012-09-18,1,9,16,0,2,1,3,20.2,88.0,19.9995,141
2012-09-18,1,9,17,0,2,1,3,20.2,88.0,12.998,338
2012-09-18,1,9,18,0,2,1,2,20.2,88.0,11.0014,281
2012-09-18,1,9,19,0,2,1,2,20.2,88.0,19.9995,324
2012-09-18,1,9,20,0,2,1,2,20.2,88.0,12.998,290
2012-09-18,1,9,21,0,2,1,2,20.2,88.0,12.998,207
2012-09-18,1,9,22,0,2,1,3,19.26,83.0,31.0009,151
2012-09-18,1,9,23,0,2,1,2,18.320000000000004,83.0,15.0013,78
2012-09-19,1,9,0,0,3,1,2,18.320000000000004,68.0,19.0012,26
2012-09-19,1,9,1,0,3,1,2,17.380000000000006,68.0,16.997899999999998,12
2012-09-19,1,9,2,0,3,1,2,17.380000000000006,64.0,22.0028,3
2012-09-19,1,9,3,0,3,1,2,16.44,63.0,16.997899999999998,5
